Date,Country,City,Specification,count,min,max,median,varience,Outcome
19-05-2019,IN,Kolkata,pm10,96,40,110,66,2861.53,1
20-05-2019,IN,Kolkata,humidity,120,54.5,94,76.2,1375.9,1
20-05-2019,IN,Kolkata,pm25,118,76,161,110,6470.75,1
20-05-2019,IN,Kolkata,no2,95,0.8,19.4,6.7,230.57,1
20-05-2019,IN,Kolkata,pressure,120,1003,1009,1006,20.83,1
20-05-2019,IN,Kolkata,wind-speed,96,0.1,2.2,1,2.46,1
20-05-2019,IN,Kolkata,dew,92,25.5,28.5,27.5,4.28,1
20-05-2019,IN,Kolkata,temperature,120,28.3,36.2,31.1,73.02,1
20-05-2019,IN,Kolkata,o3,95,1.3,27.1,8,261.44,1
20-05-2019,IN,Kolkata,so2,94,0.2,34.6,0.8,211.15,1
20-05-2019,IN,Kolkata,co,94,0.8,8.3,4.7,29.92,1
20-05-2019,IN,Kolkata,pm10,94,38,107,66,2362.9,1
21-05-2019,IN,Kolkata,humidity,120,52.5,100,77,1270.63,1
21-05-2019,IN,Kolkata,pm25,119,62,153,98,3676.14,1
21-05-2019,IN,Kolkata,no2,96,1.5,16,7.6,167.47,1
21-05-2019,IN,Kolkata,pressure,120,1003,1007.5,1005,16.39,1
21-05-2019,IN,Kolkata,wind-speed,96,0.3,2.5,1,3.32,1
21-05-2019,IN,Kolkata,dew,84,27,28,28,1.8,1
21-05-2019,IN,Kolkata,temperature,120,28,37.1,30.7,66.11,1
21-05-2019,IN,Kolkata,o3,96,2.4,16.7,7,118.07,1
21-05-2019,IN,Kolkata,so2,96,0.2,24.2,1,324.49,1
21-05-2019,IN,Kolkata,co,96,1.6,7.7,4.1,27.74,1
21-05-2019,IN,Kolkata,pm10,95,45,87,62,1177.64,1
22-05-2019,IN,Kolkata,humidity,120,54.1,89,75.3,780.97,1
22-05-2019,IN,Kolkata,pm25,118,65,172,106,5032.09,1
22-05-2019,IN,Kolkata,no2,95,1.3,14.8,7.1,151.48,1
22-05-2019,IN,Kolkata,pressure,120,1002,1006,1004.5,16.76,1
22-05-2019,IN,Kolkata,wind-speed,96,0.1,2.7,1.2,3.95,1
22-05-2019,IN,Kolkata,dew,84,26,29,28,6.64,1
22-05-2019,IN,Kolkata,temperature,120,28.5,36.4,30.6,57.85,1
22-05-2019,IN,Kolkata,o3,96,1.5,20,7.3,139.1,1
22-05-2019,IN,Kolkata,so2,96,0.2,33,1.2,363.3,1
22-05-2019,IN,Kolkata,co,95,1.3,8.4,4.6,33.59,1
22-05-2019,IN,Kolkata,pm10,94,45,136,66,2659.81,1
23-05-2019,IN,Kolkata,humidity,120,56.5,94,70.8,624.29,1
23-05-2019,IN,Kolkata,pm25,120,61,154,85,3231.36,1
23-05-2019,IN,Kolkata,no2,96,1.3,12.9,5.7,93.45,1
23-05-2019,IN,Kolkata,pressure,120,1002,1007,1005,21.68,1
23-05-2019,IN,Kolkata,wind-speed,96,0.2,3.2,1.4,4.99,1
23-05-2019,IN,Kolkata,dew,88,23,27.5,26.5,28.36,1
23-05-2019,IN,Kolkata,temperature,120,25,35.1,30.1,80.31,1
23-05-2019,IN,Kolkata,o3,96,2,19.7,8.2,197.24,1
23-05-2019,IN,Kolkata,so2,96,0.2,24.2,1.2,207.49,1
23-05-2019,IN,Kolkata,co,96,1.9,8.1,4,28.14,1
23-05-2019,IN,Kolkata,pm10,96,27,85,56,1755.37,1
24-05-2019,IN,Kolkata,humidity,120,49.9,84,70.3,700.36,1
24-05-2019,IN,Kolkata,pm25,120,56,147,89,2933.01,1
24-05-2019,IN,Kolkata,no2,96,0.8,29.7,7.3,262.3,1
24-05-2019,IN,Kolkata,pressure,120,1000,1005,1003,22.93,1
24-05-2019,IN,Kolkata,wind-speed,96,0.4,2.6,1.2,3.33,1
24-05-2019,IN,Kolkata,dew,86,21.5,28.5,27,37.48,1
24-05-2019,IN,Kolkata,temperature,120,27.8,37.1,31,61.63,1
24-05-2019,IN,Kolkata,o3,96,1.5,20.6,6.7,206.26,1
24-05-2019,IN,Kolkata,so2,96,0.3,26.8,1.3,417.56,1
24-05-2019,IN,Kolkata,co,96,1.2,7.5,3.9,24.52,1
24-05-2019,IN,Kolkata,pm10,96,34,91,57,2253.91,1
25-05-2019,IN,Kolkata,humidity,120,63.8,96.1,78.9,505.71,1
25-05-2019,IN,Kolkata,pm25,120,54,152,79,2563.9,1
25-05-2019,IN,Kolkata,no2,96,1.3,30.8,7.8,314.8,1
25-05-2019,IN,Kolkata,pressure,120,1000,1004.5,1002,12.18,1
25-05-2019,IN,Kolkata,wind-speed,96,0.3,3.8,1.3,5.55,1
25-05-2019,IN,Kolkata,dew,92,21,28,24.5,67.73,1
25-05-2019,IN,Kolkata,temperature,120,21.1,33.1,28.5,100.81,1
25-05-2019,IN,Kolkata,o3,96,2.4,16.4,8.1,112.08,1
25-05-2019,IN,Kolkata,so2,96,0.2,18.3,1.2,78.7,1
25-05-2019,IN,Kolkata,co,96,1.1,7.7,4.3,28.02,1
25-05-2019,IN,Kolkata,pm10,96,31,78,52,1577.08,1
26-05-2019,IN,Kolkata,humidity,105,57.1,94,80.4,851.98,1
26-05-2019,IN,Kolkata,pm25,93,52,153,87,6988.72,1
26-05-2019,IN,Kolkata,no2,81,3.2,38.2,9.7,456.19,1
26-05-2019,IN,Kolkata,pressure,105,1000,1004,1003,15.43,1
26-05-2019,IN,Kolkata,wind-speed,81,0.1,2.5,0.8,3.6,1
26-05-2019,IN,Kolkata,dew,74,23,30,27.5,46.02,1
26-05-2019,IN,Kolkata,temperature,105,24.1,36.1,30,139.25,1
26-05-2019,IN,Kolkata,o3,81,2.7,19.5,7.7,216.53,1
26-05-2019,IN,Kolkata,so2,81,0.3,13.3,1.4,74.02,1
26-05-2019,IN,Kolkata,co,81,1.5,8,4.5,27.2,1
26-05-2019,IN,Kolkata,pm10,81,19,90,56,2705.63,1
27-05-2019,IN,Kolkata,humidity,96,50.2,94,77.4,1644.1,1
27-05-2019,IN,Kolkata,pm25,85,46,155,99,8516.43,1
27-05-2019,IN,Kolkata,no2,72,4.8,17.1,8.9,54.47,1
27-05-2019,IN,Kolkata,pressure,96,1000,1005,1002,17.1,1
27-05-2019,IN,Kolkata,wind-speed,72,0.5,2.7,1,4.13,1
27-05-2019,IN,Kolkata,dew,60,27,29,28,3.68,1
27-05-2019,IN,Kolkata,temperature,96,28.1,37.1,30.5,75.85,1
27-05-2019,IN,Kolkata,o3,72,1.7,20.4,7.6,247.51,1
27-05-2019,IN,Kolkata,so2,72,0.4,11.1,1.2,38.33,1
27-05-2019,IN,Kolkata,co,72,1.5,6.9,3.8,17.55,1
27-05-2019,IN,Kolkata,pm10,72,52,100,62,1681.19,1
28-05-2019,IN,Kolkata,humidity,96,48.8,94,74.1,1446.74,1
28-05-2019,IN,Kolkata,pm25,93,17,155,101,11849.4,1
28-05-2019,IN,Kolkata,no2,67,4.4,16.4,8.8,53.89,1
28-05-2019,IN,Kolkata,pressure,96,999,1005,1002.5,21.99,1
28-05-2019,IN,Kolkata,wind-speed,72,0.2,2.5,1,4.07,1
28-05-2019,IN,Kolkata,dew,60,24,28,27,15.18,1
28-05-2019,IN,Kolkata,temperature,96,27.1,37.5,30.6,94.17,1
28-05-2019,IN,Kolkata,o3,72,2.4,16.7,7.2,202.03,1
28-05-2019,IN,Kolkata,so2,71,0.3,28.9,1.1,329.31,1
28-05-2019,IN,Kolkata,co,72,1.1,5.8,3.8,17.15,1
28-05-2019,IN,Kolkata,pm10,72,48,95,66,1579.52,1
29-05-2019,IN,Kolkata,humidity,96,46.8,100,73.6,1811.85,1
29-05-2019,IN,Kolkata,pm25,80,30,152,106,7158.92,1
29-05-2019,IN,Kolkata,no2,72,3.8,17,7.1,69.32,1
29-05-2019,IN,Kolkata,pressure,96,1000,1003,1002,10.57,1
29-05-2019,IN,Kolkata,wind-speed,72,0.1,2.5,0.9,4.52,1
29-05-2019,IN,Kolkata,dew,60,26.5,29,27.5,4.39,1
29-05-2019,IN,Kolkata,temperature,96,28,37.1,30.8,92.74,1
29-05-2019,IN,Kolkata,o3,72,3,22.4,7.5,308.86,1
29-05-2019,IN,Kolkata,so2,72,0.4,17.9,1.2,164.96,1
29-05-2019,IN,Kolkata,co,72,1.3,5.2,4,13.35,1
29-05-2019,IN,Kolkata,pm10,72,51,91,65,1381.69,1
30-05-2019,IN,Kolkata,humidity,96,56.2,119,76.7,1105.25,1
30-05-2019,IN,Kolkata,pm25,84,13,155,95,7002.93,1
30-05-2019,IN,Kolkata,no2,72,4.5,17.1,7.9,48.25,1
30-05-2019,IN,Kolkata,pressure,96,999,1004,1002,21.55,1
30-05-2019,IN,Kolkata,wind-speed,72,0.3,2.9,1.1,4.49,1
30-05-2019,IN,Kolkata,dew,62,26,28.5,27.5,5.71,1
30-05-2019,IN,Kolkata,temperature,96,25.1,36.1,30.2,71.81,1
30-05-2019,IN,Kolkata,o3,72,2,17.3,7.6,188.85,1
30-05-2019,IN,Kolkata,so2,72,0.3,21,1.2,240.73,1
30-05-2019,IN,Kolkata,co,72,1.5,6.3,3.9,11.79,1
30-05-2019,IN,Kolkata,pm10,72,48,86,65,1206.97,1
31-05-2019,IN,Kolkata,humidity,96,53.8,94,73.3,1103.69,1
31-05-2019,IN,Kolkata,pm25,93,13,141,78,7294.75,1
31-05-2019,IN,Kolkata,no2,72,2.8,14.8,7.1,51.23,1
31-05-2019,IN,Kolkata,pressure,120,999,1005,1003,25.61,1
31-05-2019,IN,Kolkata,wind-speed,72,0.1,3.1,1.4,5.54,1
31-05-2019,IN,Kolkata,dew,74,23,28,27,21.81,1
31-05-2019,IN,Kolkata,temperature,96,24.1,36.1,30.1,85.84,1
31-05-2019,IN,Kolkata,o3,72,1.7,17.8,5.6,166.28,1
31-05-2019,IN,Kolkata,so2,72,0.3,16.7,0.8,126.25,1
31-05-2019,IN,Kolkata,co,72,0.7,8.1,3.6,32.12,1
31-05-2019,IN,Kolkata,pm10,72,43,97,57,1768.03,1
01-06-2019,IN,Kolkata,humidity,96,44.2,94,70.4,1356.08,1
01-06-2019,IN,Kolkata,pm25,96,21,140,98,5929.26,1
01-06-2019,IN,Kolkata,no2,72,3.9,22.2,9.8,153.08,1
01-06-2019,IN,Kolkata,pressure,120,1000,1005,1002.5,20.09,1
01-06-2019,IN,Kolkata,wind-speed,72,0.1,2.4,0.9,4.31,1
01-06-2019,IN,Kolkata,dew,74,25,28,27,9.2,1
01-06-2019,IN,Kolkata,temperature,96,26,37.1,30.7,101.82,1
01-06-2019,IN,Kolkata,o3,72,2.4,29.5,6.9,445.12,1
01-06-2019,IN,Kolkata,so2,72,0.4,23.1,1.3,283.32,1
01-06-2019,IN,Kolkata,co,72,1.5,9.4,4.9,38.38,1
01-06-2019,IN,Kolkata,pm10,72,35,161,69,2818.49,1
02-06-2019,IN,Kolkata,humidity,96,58.3,94,80.3,709.77,1
02-06-2019,IN,Kolkata,pm25,96,21,134,80,5949.68,1
02-06-2019,IN,Kolkata,no2,72,4.2,21.9,7.6,106.35,1
02-06-2019,IN,Kolkata,pressure,120,1001.5,1005,1003.5,8.98,1
02-06-2019,IN,Kolkata,wind-speed,72,0.2,2.7,1.2,4.84,1
02-06-2019,IN,Kolkata,dew,86,22,28,27,35.45,1
02-06-2019,IN,Kolkata,temperature,96,23,34.6,28.8,80.67,1
02-06-2019,IN,Kolkata,o3,72,2.1,20,8.1,274.61,1
02-06-2019,IN,Kolkata,so2,72,0.3,16.7,1,48.4,1
02-06-2019,IN,Kolkata,wind-gust,4,15.4,15.4,15.4,0,1
02-06-2019,IN,Kolkata,co,72,0.6,7.1,3.9,28.6,1
02-06-2019,IN,Kolkata,pm10,72,28,92,58,2383,1
03-06-2019,IN,Kolkata,humidity,120,47.7,94,72,1871.14,1
03-06-2019,IN,Kolkata,pm25,119,59,157,94,5862.48,1
03-06-2019,IN,Kolkata,no2,95,2.7,33.8,8.5,630.18,1
03-06-2019,IN,Kolkata,pressure,120,1001,1005,1003,15.17,1
03-06-2019,IN,Kolkata,wind-speed,96,0.1,2.1,0.8,3.11,1
03-06-2019,IN,Kolkata,dew,82,23,26,24.5,9.81,1
03-06-2019,IN,Kolkata,temperature,120,24.8,35.1,29.5,94.22,1
03-06-2019,IN,Kolkata,o3,95,2.5,39.2,11.7,1198.3,1
03-06-2019,IN,Kolkata,so2,95,0.3,22.1,2.8,143.7,1
03-06-2019,IN,Kolkata,co,95,0.9,16.3,4.5,71.88,1
03-06-2019,IN,Kolkata,pm10,95,27,93,54,2320.19,1
04-06-2019,IN,Kolkata,humidity,120,56.4,89,77.4,750.82,1
04-06-2019,IN,Kolkata,pm25,118,25,170,89,5497.31,1
04-06-2019,IN,Kolkata,no2,96,2.2,19.6,7.6,257.81,1
04-06-2019,IN,Kolkata,pressure,120,1000,1005,1002,18.89,1
04-06-2019,IN,Kolkata,wind-speed,96,0.3,2.5,1.1,3.21,1
04-06-2019,IN,Kolkata,dew,90,24,28,26.5,13.55,1
04-06-2019,IN,Kolkata,temperature,120,27.1,35.1,30.1,47.72,1
04-06-2019,IN,Kolkata,o3,96,2.8,20.8,9.4,192.22,1
04-06-2019,IN,Kolkata,so2,96,0.1,17.5,1.5,165.06,1
04-06-2019,IN,Kolkata,co,96,0.5,7.6,3.5,30.41,1
04-06-2019,IN,Kolkata,pm10,94,31,99,54,2168.69,1
05-06-2019,IN,Kolkata,humidity,120,71,94,84.5,240.6,1
05-06-2019,IN,Kolkata,pm25,118,25,131,81,4317.46,1
05-06-2019,IN,Kolkata,no2,93,1.3,41.8,8.1,683.53,1
05-06-2019,IN,Kolkata,pressure,120,1000,1003,1001.5,8.45,1
05-06-2019,IN,Kolkata,wind-speed,96,0.2,3,0.9,3.69,1
05-06-2019,IN,Kolkata,dew,92,24,28,26,22.63,1
05-06-2019,IN,Kolkata,temperature,120,24.4,31.5,28.8,36.36,1
05-06-2019,IN,Kolkata,o3,96,2.9,18.9,7,164.06,1
05-06-2019,IN,Kolkata,so2,96,0.1,4.2,1,6.49,1
05-06-2019,IN,Kolkata,co,96,1.3,8.5,4.7,30.66,1
05-06-2019,IN,Kolkata,pm10,96,15,76,47,2124.8,1
06-06-2019,IN,Kolkata,humidity,120,57.4,94,84.6,893.45,1
06-06-2019,IN,Kolkata,pm25,120,25,104,73,2176.73,1
06-06-2019,IN,Kolkata,no2,95,4,26.2,8.6,90.95,1
06-06-2019,IN,Kolkata,pressure,120,1001,1004,1002.5,14.15,1
06-06-2019,IN,Kolkata,wind-speed,95,0.1,2.2,0.9,3.14,1
06-06-2019,IN,Kolkata,dew,74,24,27,26,9.72,1
06-06-2019,IN,Kolkata,temperature,120,25,33.1,28.2,52.09,1
06-06-2019,IN,Kolkata,o3,96,3.3,30.3,8.3,323.28,1
06-06-2019,IN,Kolkata,so2,96,0.1,3.5,0.9,3.41,1
06-06-2019,IN,Kolkata,co,96,1.1,9.4,4.8,46.05,1
06-06-2019,IN,Kolkata,pm10,95,19,61,38,1064.82,1
07-06-2019,IN,Kolkata,humidity,120,67.2,94,81.2,524.89,1
07-06-2019,IN,Kolkata,pm25,119,13,102,65,2381.31,1
07-06-2019,IN,Kolkata,no2,95,2.8,18.9,7.9,100.14,1
07-06-2019,IN,Kolkata,pressure,120,1002,1005,1003.5,7.21,1
07-06-2019,IN,Kolkata,wind-speed,96,0.1,3.3,0.9,5.44,1
07-06-2019,IN,Kolkata,dew,90,25,28,26,7.48,1
07-06-2019,IN,Kolkata,temperature,120,26,31.1,28.1,17.23,1
07-06-2019,IN,Kolkata,o3,96,4.7,36.5,11.1,1071.12,1
07-06-2019,IN,Kolkata,so2,93,0.1,56.6,1,446.42,1
07-06-2019,IN,Kolkata,co,96,1.3,7.9,4.7,39.73,1
07-06-2019,IN,Kolkata,pm10,93,16,55,34,986.87,1
08-06-2019,IN,Kolkata,humidity,120,49.1,94,75.8,1643.75,1
08-06-2019,IN,Kolkata,pm25,118,5,112,55,4066.57,1
08-06-2019,IN,Kolkata,no2,96,3.9,58,6.8,578.68,1
08-06-2019,IN,Kolkata,pressure,120,1000,1004,1003,18.34,1
08-06-2019,IN,Kolkata,wind-speed,96,0.1,3.3,1,4.82,1
08-06-2019,IN,Kolkata,dew,82,25,28,26.5,7.33,1
08-06-2019,IN,Kolkata,temperature,120,26,35.5,30,68.83,1
